x,y,z,vector_magnitude
98.8783,-39.5934,-102.538,147.847
98.6684,-39.3129,-103.204,148.095
98.6129,-39.4754,-102.532,147.633
98.6562,-39.3307,-103.287,148.149
98.7797,-39.4609,-102.453,147.686
98.6146,-39.3197,-103.259,148.099
98.6473,-39.5752,-102.476,147.645
98.6,-39.3526,-103.2,148.057
98.6102,-39.5418,-102.335,147.512
98.6456,-39.4074,-103.051,147.998
98.5804,-39.5663,-102.279,147.46
98.4129,-39.3813,-102.857,147.701
98.2832,-39.4085,-102.368,147.281
98.2524,-39.2872,-103.057,147.708
98.1995,-39.4289,-102.43,147.274
98.1847,-39.2719,-103.061,147.662
98.1342,-39.3463,-102.364,147.163
97.988,-39.0595,-103.071,147.482
97.9653,-39.2068,-102.318,146.981
97.8093,-38.9964,-103.061,147.34
97.8142,-39.1558,-102.272,146.834
97.7502,-38.9459,-103.081,147.301
97.779,-38.9922,-102.213,146.726
97.5444,-38.8438,-103.022,147.096
97.5259,-39.0446,-102.252,146.599
97.4356,-38.8588,-102.94,146.97
97.3906,-39.0126,-102.268,146.512
97.4056,-38.8407,-102.879,146.903
97.2969,-39.0626,-102.313,146.494
97.3277,-38.9346,-102.887,146.882
97.1359,-39.0738,-102.384,146.44
97.0536,-38.9373,-103.066,146.827
97.0023,-39.1313,-102.453,146.415
96.9346,-39.0334,-103.174,146.85
96.8606,-39.0618,-102.373,146.247
96.7262,-38.9467,-103.152,146.674
96.7996,-39.1324,-102.322,146.189
96.5991,-38.9265,-103.016,146.489
96.5503,-39.0904,-102.308,146.003
96.4552,-38.9665,-103.001,146.394
96.5404,-39.0778,-102.273,145.969
96.5606,-38.9154,-103.022,146.465
96.545,-39.17,-102.46,146.128
96.4489,-38.923,-103.095,146.445
96.3854,-39.0966,-102.495,146.027
96.3899,-38.9211,-103.021,146.353
96.3419,-39.024,-102.444,145.943
96.3332,-38.8555,-102.896,146.21
96.2124,-38.9985,-102.146,145.642
95.9997,-38.8214,-102.94,146.012
95.9628,-38.9441,-102.336,145.596
95.9578,-38.9064,-103.064,146.095
96.0245,-38.9923,-102.343,145.655
95.9594,-38.9495,-103.017,146.075
95.929,-39.0773,-102.343,145.614
95.8826,-38.9029,-102.902,145.931
95.8293,-39.0932,-102.204,145.455
95.8785,-39.0022,-102.893,145.948
95.8607,-39.1548,-102.492,145.695
95.9709,-39.0137,-102.894,146.012
95.8925,-39.095,-102.347,145.598
95.9376,-38.9876,-102.777,145.902
95.9341,-39.0838,-102.219,145.532
96.0032,-38.9696,-102.777,145.939
95.9422,-39.0069,-102.14,145.461
95.8723,-38.8218,-102.68,145.746
95.7562,-39.2049,-102.24,145.463
95.7295,-39.0041,-103.081,145.983
95.6905,-39.1793,-102.472,145.576
95.5771,-39.0171,-103.025,145.847
95.541,-39.1521,-102.276,145.332
95.5383,-39.0169,-102.887,145.725
95.5937,-39.2019,-102.289,145.389
95.5719,-39.0114,-102.906,145.758
95.5849,-39.2107,-102.343,145.424
95.5699,-39.1432,-102.844,145.749
95.4921,-39.2958,-102.439,145.453
95.5867,-39.1491,-102.865,145.776
95.5495,-39.3422,-102.311,145.413
95.6369,-39.0835,-102.801,145.747
95.53,-39.2457,-102.363,145.411
95.5596,-39.2686,-102.953,145.853
95.6169,-39.4979,-102.406,145.567
95.5216,-39.3422,-102.989,145.873
95.592,-39.3271,-102.449,145.534
95.5444,-39.2099,-102.93,145.811
95.5973,-39.3855,-102.423,145.536
95.7361,-39.3219,-102.864,145.92
95.7922,-39.2947,-102.369,145.601
95.7458,-39.2551,-102.898,145.932
95.678,-39.4903,-102.626,145.759
95.8087,-39.3136,-102.924,146.007
95.5919,-39.3812,-102.673,145.706
95.6483,-39.2553,-102.899,145.869
95.6518,-39.4242,-102.598,145.704
95.6869,-39.2859,-102.952,145.94
95.6296,-39.3006,-102.458,145.558
95.6725,-39.1403,-102.746,145.746
95.7095,-39.2758,-102.396,145.56
95.7138,-39.1268,-102.78,145.794
95.8154,-39.2169,-102.347,145.58
95.7994,-39.1645,-102.73,145.825
95.8085,-39.3368,-102.336,145.6
95.6583,-39.1517,-102.678,145.692
95.6388,-39.2607,-102.327,145.461
95.6985,-39.1505,-102.714,145.744
95.7854,-39.3468,-102.514,145.713
95.9431,-39.2517,-102.677,145.905
95.8831,-39.2301,-102.325,145.612
95.9099,-39.1113,-102.384,145.639
95.8604,-39.1849,-102.142,145.457
95.7503,-39.1513,-102.339,145.514
95.8228,-39.2739,-102.216,145.508
95.7924,-39.1764,-102.495,145.658
95.7795,-39.2967,-102.201,145.475
95.7678,-39.2953,-102.399,145.606
95.8145,-39.4121,-102.077,145.443
95.753,-39.2331,-102.281,145.497
95.8929,-39.3381,-101.892,145.344
95.8361,-39.2091,-102.239,145.515
95.754,-39.2704,-102.071,145.36
95.7888,-39.1526,-102.332,145.534
95.7634,-39.1658,-102.154,145.396
95.8491,-39.0751,-102.153,145.428
95.804,-39.1615,-102.11,145.391
95.8888,-39.2035,-102.127,145.47
95.8026,-39.1487,-102.117,145.391
95.8336,-39.0723,-102.098,145.378
95.7931,-39.159,-102.146,145.409
95.7634,-39.1135,-102.282,145.472
95.7205,-39.1288,-102.203,145.392
95.7496,-38.9443,-102.357,145.47
95.6767,-39.011,-102.181,145.316
95.5981,-38.8514,-102.283,145.294
95.6758,-38.7949,-102.188,145.263
95.6372,-38.7893,-102.346,145.347
95.6277,-38.8582,-102.287,145.318
95.6534,-38.9204,-102.296,145.358
95.6109,-38.913,-102.313,145.34
95.8322,-38.8488,-102.178,145.373
95.7404,-38.8395,-102.27,145.375
95.763,-38.7697,-102.14,145.28
95.6633,-38.7128,-102.254,145.279
95.7169,-38.8472,-102.189,145.305
95.7564,-38.9184,-102.254,145.395
95.7059,-38.7568,-102.128,145.23
95.6442,-38.7702,-102.243,145.274
95.6764,-38.7693,-102.263,145.309
95.7265,-38.811,-102.16,145.281
95.7646,-38.72,-102.352,145.416
95.9076,-38.7377,-102.38,145.535
95.8632,-38.77,-102.346,145.491
95.8333,-38.717,-102.497,145.563
95.764,-38.835,-102.409,145.487
95.6198,-38.7172,-102.686,145.556
95.8132,-38.7563,-102.208,145.357
95.7712,-38.651,-102.433,145.46
95.8128,-38.6985,-102.345,145.438
95.6812,-38.6674,-102.628,145.542
95.7348,-38.7147,-102.244,145.32
95.7161,-38.7789,-102.401,145.435
95.6968,-38.7352,-102.062,145.172
95.684,-38.5846,-102.242,145.25
95.7551,-38.4965,-102.075,145.156
95.8335,-38.5094,-102.314,145.379
95.9156,-38.6267,-102.134,145.338
95.7871,-38.5187,-102.417,145.424
95.7495,-38.5856,-102.165,145.24
95.6482,-38.6333,-102.473,145.402
95.6306,-38.5826,-102.245,145.217
95.5968,-38.5079,-102.671,145.475
95.5422,-38.694,-102.366,145.273
95.5878,-38.6247,-102.714,145.53
95.6657,-38.6636,-102.129,145.18
95.5132,-38.7013,-102.628,145.441
95.5838,-38.7218,-102.113,145.13
95.534,-38.7426,-102.52,145.389
95.5476,-38.8162,-102.257,145.233
95.5271,-38.6751,-102.716,145.505
95.4768,-38.6595,-102.374,145.227
95.4896,-38.6317,-102.673,145.439
95.4828,-38.6748,-102.407,145.258
95.5009,-38.5961,-102.713,145.465
95.4881,-38.6407,-102.204,145.109
95.458,-38.5667,-102.619,145.362
95.5037,-38.6133,-102.214,145.119
95.2538,-38.5415,-102.969,145.47
95.3536,-38.6999,-102.425,145.192
95.1797,-38.5304,-103.123,145.527
95.3394,-38.6409,-102.403,145.152
95.3088,-38.4484,-102.925,145.45
95.3749,-38.5083,-102.292,145.062
95.1016,-38.4702,-102.915,145.313
95.1572,-38.6395,-102.458,145.071
95.052,-38.5379,-102.914,145.297
95.129,-38.602,-102.406,145.006
94.9421,-38.578,-103.039,145.324
94.9964,-38.8518,-102.368,144.959
94.8993,-38.6609,-102.815,145.16
94.9946,-38.7976,-102.066,144.73
94.8296,-38.6208,-102.744,145.054
94.8659,-38.8607,-101.995,144.612
94.6987,-38.6338,-102.564,144.844
94.7198,-38.7166,-101.771,144.32
94.5291,-38.5583,-102.634,144.763
94.6378,-38.7736,-101.938,144.399
94.3452,-38.5579,-102.796,144.757
94.4811,-38.7542,-102.043,144.365
94.2407,-38.6111,-102.892,144.772
94.2661,-38.7059,-102.096,144.249
94.0904,-38.5321,-102.808,144.593
94.1727,-38.6455,-102.077,144.158
93.8995,-38.4656,-102.839,144.474
93.9266,-38.6463,-102.006,143.948
93.7349,-38.5331,-102.642,144.244
93.7681,-38.7077,-101.815,143.726
93.6158,-38.5539,-102.549,144.106
93.6088,-38.6885,-101.683,143.523
93.3849,-38.4714,-102.612,143.979
93.4344,-38.6125,-101.8,143.472
93.0967,-38.4342,-102.761,143.889
93.2226,-38.6646,-101.736,143.303
92.9948,-38.4724,-102.677,143.773
93.0707,-38.6598,-101.625,143.124
92.8649,-38.4937,-102.587,143.631
92.9112,-38.6047,-101.492,142.91
92.5485,-38.3845,-102.423,143.28
92.616,-38.5227,-101.465,142.678
92.342,-38.39,-102.395,143.128
92.3399,-38.4252,-101.496,142.494
92.2902,-38.1888,-102.364,143.018
92.1492,-38.3521,-101.385,142.272
91.88,-38.2238,-102.443,142.82
91.8282,-38.3641,-101.306,142.011
91.6045,-38.2146,-102.481,142.668
91.5884,-38.2638,-101.368,141.873
91.3043,-38.1628,-102.327,142.351
91.2835,-38.2843,-101.077,141.474
90.9807,-38.0717,-102.197,142.026
91.0938,-38.3357,-100.931,141.262
90.9764,-38.1172,-102.147,141.999
90.775,-38.2396,-101.141,141.181
90.4694,-37.9907,-102.103,141.609
90.3463,-38.1472,-101.012,140.787
90.1302,-37.9751,-102.063,141.359
90.0444,-38.1318,-100.965,140.556
89.901,-37.9316,-101.946,141.117
89.7699,-38.0325,-100.679,140.147
89.6025,-37.8642,-101.827,140.822
89.5035,-38.0818,-100.776,140.06
89.2974,-37.8838,-101.955,140.727
89.2366,-38.1077,-100.68,139.828
88.989,-37.9062,-101.861,140.469
88.9485,-37.9569,-100.608,139.551
88.6477,-37.6469,-101.96,140.255
88.4953,-37.8531,-100.644,139.261
88.1463,-37.6632,-101.826,139.845
87.945,-37.8674,-100.628,138.904
87.7916,-37.6051,-101.683,139.502
87.6757,-37.69,-100.613,138.674
87.498,-37.5417,-101.77,139.364
87.222,-37.6599,-100.678,138.427
87.0545,-37.4683,-101.693,139.01
86.8619,-37.4952,-100.391,137.946
86.7668,-37.1773,-101.49,138.603
86.6145,-37.1984,-100.195,137.567
86.4308,-36.9109,-101.461,138.301
86.1296,-37.2357,-100.144,137.236
85.8836,-37.1526,-101.453,138.018
85.6356,-37.3255,-100.225,137.01
85.2806,-36.9987,-101.584,137.699
85.072,-36.9267,-100.249,136.568
84.8627,-36.6687,-101.49,137.282
84.5334,-36.7396,-100.19,136.139
84.3909,-36.4569,-101.178,136.704
84.0854,-36.4933,-99.8388,135.536
83.9774,-36.1751,-100.989,136.233
83.6021,-36.2993,-99.9532,135.269
83.4931,-36.2047,-101.058,135.995
83.2106,-36.2452,-99.8237,134.917
82.9606,-35.978,-100.858,135.459
82.559,-36.0007,-99.6609,134.329
82.4202,-35.6904,-100.987,135.149
82.1068,-35.6603,-99.7013,133.991
81.8051,-35.3614,-100.933,134.647
81.4562,-35.3786,-99.5606,133.413
81.222,-35.1429,-100.806,134.142
80.8123,-35.0346,-99.4497,132.847
80.7623,-34.657,-100.779,133.716
80.6442,-34.527,-99.5695,132.701
80.3233,-34.3333,-100.756,133.351
79.8696,-34.4377,-99.7021,132.309
79.7092,-34.1492,-100.689,132.883
79.2981,-34.1014,-99.4621,131.696
78.9868,-33.7868,-100.281,132.048
78.5182,-33.741,-99.1671,130.911
78.3555,-33.4689,-100.294,131.601
77.9047,-33.2987,-99.1831,130.442
77.6806,-33.0603,-100.35,131.139
77.3236,-32.8679,-98.9251,129.79
77.1667,-32.6195,-100.117,130.545
76.8047,-32.5355,-98.8477,129.338
76.5394,-32.2842,-100.182,130.142
76.2214,-32.014,-98.9622,128.95
75.9507,-31.6772,-100.031,129.53
75.5617,-31.5713,-98.8809,128.389
75.352,-31.1818,-99.8749,128.939
74.8681,-31.014,-98.7874,127.773
74.7235,-30.6168,-99.7171,128.314
74.2727,-30.506,-98.4733,127.059
74.1806,-30.0511,-99.4037,127.62
73.649,-29.8844,-98.3887,126.482
73.5008,-29.5533,-99.4254,127.127
73.1105,-29.3356,-98.1288,125.837
72.9864,-28.9527,-99.2472,126.551
72.5632,-28.737,-98.1291,125.382
72.3908,-28.4149,-99.3299,126.152
72.1926,-28.385,-98.0033,124.989
71.9952,-28.013,-99.1236,125.672
71.6159,-27.7095,-98.0111,124.51
71.4025,-27.3129,-99.0934,125.155
71.0533,-27.0488,-97.9612,124.002
70.9407,-26.6339,-98.8297,124.536
70.5951,-26.4126,-97.8366,123.504
70.4257,-26.0494,-98.8737,124.155
70.0554,-25.723,-97.8835,123.088
69.9791,-25.3036,-98.8339,123.715
69.5048,-25.0573,-97.6922,122.485
69.415,-24.7867,-98.6625,123.155
69.0954,-24.481,-97.5822,122.048
69.0019,-24.0801,-98.4197,122.587
68.8464,-23.8722,-97.4194,121.656
68.573,-23.4741,-98.6984,122.453
68.3264,-23.2422,-97.5969,121.383
68.2122,-22.9812,-98.6093,122.085
68.0122,-22.7307,-97.4521,120.993
67.9477,-22.4145,-98.4379,121.694
67.713,-22.0314,-97.4047,120.657
67.7816,-21.7214,-98.0376,121.151
67.5202,-21.3773,-97.073,120.163
67.4741,-20.9833,-97.897,120.735
67.151,-20.7057,-97.1738,119.92
67.1424,-20.3828,-97.9032,120.452
66.9165,-20.1757,-97.1865,119.708
66.9414,-19.9345,-98.0352,120.372
66.6701,-19.6884,-97.2301,119.525
66.6219,-19.3763,-98.0743,120.135
66.4418,-19.1062,-97.0273,119.138
66.3098,-18.6788,-97.8936,119.704
66.0516,-18.5269,-96.9047,118.729
66.0813,-18.1746,-97.7527,119.384
65.9119,-18.0013,-96.7445,118.44
65.9079,-17.7367,-97.5879,119.088
65.8203,-17.5127,-96.8843,118.43
65.8044,-17.1757,-97.6472,118.997
65.5825,-16.919,-96.9248,118.244
65.5705,-16.688,-97.4912,118.67
65.3234,-16.4718,-96.9512,118.059
65.3357,-16.1472,-97.6916,118.63
65.138,-16.0268,-97.0832,118.004
65.221,-15.6925,-97.589,118.421
65.0528,-15.4236,-96.9563,117.772
65.016,-15.3157,-97.7373,118.382
64.9039,-14.9781,-96.9529,117.63
65.043,-14.7474,-97.7679,118.35
65.0164,-14.3976,-97.1173,117.755
64.952,-14.1689,-97.7643,118.226
64.7754,-13.9468,-97.0755,117.533
64.8109,-13.7677,-97.7733,118.108
64.5332,-13.5424,-97.1796,117.438
64.6176,-13.3811,-97.6968,117.895
64.4609,-13.1858,-97.1048,117.296
64.5773,-12.9733,-97.6268,117.769
64.4302,-12.804,-97.3453,117.436
64.5929,-12.6425,-97.7869,117.874
64.3924,-12.3802,-97.3226,117.351
64.4645,-12.0833,-97.857,117.804
64.306,-11.8887,-97.5999,117.483
64.2812,-11.6925,-98.1217,117.884
64.2421,-11.4738,-97.4785,117.306
64.2251,-11.186,-98.0932,117.781
64.1197,-10.9957,-97.5945,117.29
64.1309,-10.8285,-98.0532,117.663
64.1133,-10.6904,-97.5979,117.261
64.1611,-10.5078,-98.0015,117.607
64.0293,-10.3325,-97.5564,117.148
64.1637,-10.295,-97.9121,117.515
64.0139,-10.092,-97.6045,117.159
64.0768,-9.94269,-97.8128,117.354
63.9946,-9.66826,-97.6031,117.112
64.1343,-9.58769,-97.8048,117.349
64.063,-9.35513,-98.1006,117.539
64.3128,-7.57828,-97.9569,117.427
64.3128,-7.57828,-97.9569,117.427
64.3128,-7.57828,-97.9569,117.427
64.3128,-7.57828,-97.9569,117.427
64.2077,-7.44016,-97.9647,117.367
64.2077,-7.44016,-97.9647,117.367
64.2077,-7.44016,-97.9647,117.367
64.2077,-7.44016,-97.9647,117.367
64.2077,-7.44016,-97.9647,117.367
64.2077,-7.44016,-97.9647,117.367
64.2659,-7.3074,-97.9405,117.371
64.2659,-7.3074,-97.9405,117.371
64.3741,-7.18704,-97.9758,117.452
64.1646,-7.30263,-98.1696,117.506
64.049,-7.30217,-98.1369,117.416
64.0232,-7.04799,-98.2002,117.439
64.0116,-6.95605,-98.1736,117.405
63.8702,-6.8688,-98.3206,117.446
63.8892,-6.83936,-98.3977,117.519
63.8512,-6.6754,-98.5558,117.621
63.8023,-6.63046,-98.6779,117.695
63.7964,-6.59631,-98.6025,117.626
63.7043,-6.41879,-98.435,117.426
63.7365,-6.29002,-98.4964,117.488
63.7064,-6.13342,-98.4919,117.46
63.6364,-5.96758,-98.5966,117.501
63.5676,-5.91376,-98.554,117.425
63.5734,-5.79604,-99.0195,117.814
63.6176,-5.64432,-98.7476,117.602
63.5307,-5.47928,-98.9934,117.753
63.6301,-5.46452,-98.7316,117.586
63.5013,-5.31024,-99.1324,117.847
63.5245,-5.17076,-98.7388,117.522
63.4963,-5.13347,-98.9013,117.642
63.396,-4.92055,-98.6514,117.369
63.3739,-4.87129,-98.8878,117.553
63.3274,-4.69543,-98.6941,117.358
63.383,-4.63722,-98.9985,117.642
63.3806,-4.51019,-98.7156,117.398
63.4666,-4.3889,-98.9908,117.671
63.4186,-4.2285,-98.6364,117.341
63.5089,-4.20705,-99.0845,117.766
63.4425,-4.08548,-98.6709,117.378
63.4776,-3.95219,-99.3183,117.937
63.4901,-3.88097,-98.5508,117.296
63.5223,-3.75891,-99.0809,117.755
63.4872,-3.66667,-98.572,117.305
63.479,-3.64238,-99.2468,117.868
63.5414,-3.47308,-98.5598,117.318
63.6151,-3.32338,-99.2362,117.923
63.5119,-3.09886,-98.7101,117.418
63.6081,-3.08086,-99.2326,117.909
63.5579,-2.95677,-98.5987,117.346
63.5803,-3.05582,-99.272,117.927
63.4355,-2.83159,-98.8102,117.454
63.6135,-2.77547,-99.4785,118.112
63.5322,-2.54677,-98.7135,117.419
63.6189,-2.55318,-99.4133,118.055
63.6135,-2.31375,-98.539,117.311
63.8038,-2.30161,-99.4174,118.153
63.8013,-2.28502,-98.5552,117.426
63.9323,-2.1839,-99.555,118.336
63.8895,-1.99327,-98.6359,117.537
63.8861,-1.96565,-99.7002,118.429
63.8974,-1.76614,-98.6935,117.586
63.993,-1.74773,-99.4856,118.303
63.9926,-1.44128,-98.5135,117.482
64.1124,-1.49887,-99.4399,118.326
63.9994,-1.22742,-98.5471,117.512
64.1625,-1.22821,-99.4703,118.375
64.0981,-0.939468,-98.5334,117.551
64.2396,-0.90863,-99.5241,118.459
64.2031,-0.482574,-98.3991,117.493
64.4713,-0.468994,-99.5211,118.58
64.4276,-0.256393,-98.412,117.626
64.5804,-0.255661,-99.3989,118.536
64.4354,0.0133514,-98.1534,117.414
64.4957,-0.0197449,-99.4028,118.493
64.5265,0.23114,-98.1668,117.475
64.6779,0.277542,-99.3781,118.572
64.6228,0.619598,-98.2154,117.57
64.7402,0.579193,-99.4611,118.677
64.764,0.879211,-98.1867,117.626
65.0759,0.90889,-99.3347,118.756
64.9458,1.22429,-98.1957,117.736
65.1963,1.27603,-99.4127,118.891
65.0813,1.61842,-98.1546,117.782
65.4178,1.62839,-99.3177,118.938
65.2917,2.09966,-98.0917,117.853
65.3396,2.16037,-99.565,119.11
65.3282,2.51564,-98.3803,118.122
65.4271,2.47466,-99.8512,119.403
65.4429,2.88538,-98.4637,118.263
65.698,2.94452,-100.017,119.701
65.6654,3.26654,-98.5127,118.437
65.8965,3.03578,-100.008,119.805
65.8601,3.39551,-98.5391,118.571
66.1082,3.38036,-100.051,119.966
66.1673,3.88297,-98.5948,118.803
66.5988,3.72926,-99.9778,120.187
66.5687,4.15349,-98.4764,118.938
66.8746,3.83301,-99.9656,120.333
66.7697,4.27606,-98.6985,119.239
67.0807,4.09692,-100.281,120.718
66.9062,4.52597,-98.7685,119.382
67.2001,4.26534,-100.274,120.784
67.2221,4.72818,-98.6276,119.451
67.4966,4.47955,-100.259,120.945
67.6049,4.94638,-98.4999,119.571
67.8502,4.69246,-100.267,121.157
67.8082,5.07564,-98.6005,119.774
68.0166,4.71188,-100.367,121.334
68.1478,5.26315,-98.5151,119.904
68.4451,4.98303,-100.301,121.531
68.3629,5.48077,-98.6562,120.152
68.7227,5.0347,-100.272,121.666
68.6297,5.4812,-98.6168,120.272
69.0204,4.99959,-100.215,121.786
69.0289,5.70535,-98.4264,120.355
69.3217,5.28877,-100.01,121.801
69.2702,5.72122,-98.1025,120.23
69.6142,5.28035,-99.8992,121.876
69.688,5.77263,-97.7782,120.209
69.9942,5.42154,-99.7019,121.939
69.8176,6.01022,-97.5198,120.086
70.1124,5.52029,-99.3464,121.721
70.0682,6.13048,-97.1453,119.935
70.3635,5.60045,-99.0477,121.626
70.4153,6.24257,-96.9611,119.995
70.7824,5.78816,-98.6905,121.587
70.5786,6.4351,-96.4954,119.725
70.6768,6.05698,-98.1341,121.088
70.3944,6.7384,-95.9956,119.231
70.801,6.20088,-97.8364,120.926
70.5535,6.92487,-95.7449,119.134
70.7728,6.49255,-97.6837,120.802
70.5027,7.23921,-95.5309,118.95
70.6901,6.72308,-97.382,120.522
70.4055,7.62585,-95.0764,118.552
70.5637,7.07402,-97.1017,120.242
70.3305,7.9115,-94.5564,118.11
70.475,7.43005,-96.4738,119.704
70.2682,8.38301,-94.288,117.89
70.3793,7.87297,-96.4519,119.659
70.0424,8.77074,-94.224,117.733
70.2193,8.27931,-96.1891,119.38
69.8784,9.26486,-93.9951,117.49
70.0546,8.65138,-96.0438,119.193
69.7488,9.65393,-93.811,117.297
69.9422,9.10948,-95.8042,118.968
69.6315,10.1681,-93.6035,117.105
69.8312,9.50745,-95.6818,118.835
69.3793,10.55,-93.5538,116.949
69.479,9.9252,-95.7188,118.693
69.1411,10.988,-93.603,116.888
69.2254,10.4192,-95.9914,118.807
68.921,11.4101,-93.5962,116.793
69.0272,10.8234,-95.8177,118.587
68.736,11.8328,-93.6456,116.765
68.861,11.087,-96.0812,118.728
68.4909,12.2352,-93.7913,116.78
68.592,11.4758,-96.1076,118.631
68.1238,12.5701,-93.9265,116.709
68.4072,11.7343,-96.1408,118.576
67.885,12.9086,-94.0828,116.733
68.144,12.0246,-96.3445,118.619
67.7231,13.201,-94.3189,116.862
67.97,12.2151,-96.6466,118.784
67.6492,13.3759,-94.5408,117.018
67.8908,12.382,-96.9833,119.03
67.3483,13.5808,-94.8582,117.125
67.6339,12.5292,-97.1681,119.05
67.3739,13.8126,-94.8365,117.149
67.7433,12.7707,-97.2355,119.193
67.4059,14.1808,-94.9911,117.337
67.5747,13.059,-97.3068,119.187
67.1206,14.2442,-95.2944,117.427
67.3876,13.0866,-97.5727,119.301
66.9952,14.3839,-95.4606,117.507
67.307,13.2504,-97.6085,119.303
66.9265,14.5416,-95.6735,117.661
67.2541,13.3528,-97.7739,119.42
66.7171,14.7172,-95.9083,117.755
67.1032,13.4203,-98.0175,119.542
66.6725,14.7843,-96.026,117.834
66.9562,13.5536,-98.1055,119.547
66.6813,14.9736,-96.0154,117.854
66.9824,13.6905,-98.2458,119.693
66.6006,14.9723,-96.2897,118.032
66.7573,13.7531,-98.6801,119.931
66.3663,15.0903,-96.5406,118.12
66.6522,13.9073,-98.5915,119.817
66.4371,15.2253,-96.5156,118.156
66.8592,13.8806,-98.829,120.125
66.4035,15.3254,-96.8739,118.443
66.6741,13.9981,-98.7493,119.97
66.3569,15.4275,-96.9801,118.517
66.6998,14.183,-98.9229,120.149
66.5648,15.8327,-96.9995,118.703
66.8828,14.4886,-98.8174,120.2
66.4324,15.6745,-97.1226,118.709
66.6114,14.234,-99.1388,120.284
66.4723,15.6505,-97.2858,118.861
66.7312,14.3363,-99.0379,120.279
66.4284,15.7202,-97.0987,118.693
66.561,14.3875,-99.2177,120.339
66.3218,15.6971,-97.3734,118.855
66.4722,14.3116,-99.4109,120.44
66.2061,15.7269,-97.5936,118.975
66.384,14.3634,-99.2692,120.281
66.0977,15.7102,-97.4655,118.808
66.4185,14.2396,-99.18,120.212
66.1668,15.5526,-97.6678,118.991
66.4954,14.131,-99.376,120.403
66.2332,15.458,-97.8083,119.131
66.5565,13.918,-99.5997,120.597
66.2707,15.2701,-97.9624,119.254
66.5285,13.8332,-99.5103,120.498
66.2444,15.105,-97.823,119.104
66.5608,13.6472,-99.455,120.449
66.3874,15.0367,-97.8495,119.197
66.5488,13.6757,-99.4816,120.467
66.1295,14.9619,-97.9318,119.112
66.3908,13.4597,-99.6251,120.474
66.1243,14.7572,-98.135,119.251
66.4923,13.4075,-99.5733,120.482
66.244,14.582,-98.0154,119.197
66.5337,13.1972,-99.4403,120.371
66.201,14.4172,-98.0123,119.15
66.5298,12.992,-99.339,120.263
66.2343,14.3095,-98.0029,119.148
66.435,12.8485,-99.2833,120.149
66.1395,14.0866,-97.88,118.968
66.4541,12.7142,-99.1086,120.001
66.1886,14.022,-97.8229,118.941
66.42,12.6474,-99.1675,120.024
66.2106,13.8007,-98.0778,119.137
66.3508,12.5764,-99.484,120.24
66.1258,13.7097,-98.3423,119.297
66.3255,12.4433,-99.539,120.258
66.1192,13.6036,-98.255,119.209
66.3793,12.4033,-99.5144,120.263
65.9312,13.4366,-98.4289,119.23
66.2661,12.153,-99.5201,120.18
65.9416,13.1755,-98.6143,119.359
66.3048,11.7385,-99.6904,120.301
66.0273,12.8114,-98.7263,119.46
66.3053,11.5916,-99.5558,120.175
65.9676,12.5864,-98.5556,119.262
66.2503,11.3269,-99.475,120.053
66.043,12.2728,-98.5248,119.245
66.3093,11.1333,-99.3401,119.956
66.1554,12.0477,-98.3418,119.133
66.4667,10.8352,-99.4304,120.09
66.28,11.6648,-98.6804,119.444
66.5186,10.418,-99.5483,120.18
66.2674,11.3938,-98.7023,119.429
66.5124,10.1557,-99.569,120.171
66.3019,10.8835,-98.7624,119.45
66.6106,9.8546,-99.5395,120.176
66.351,10.443,-99.1035,119.721
66.716,9.37125,-99.7218,120.347
66.4707,10.0923,-99.1304,119.779
66.9123,9.09641,-99.4066,120.174
66.7371,9.65959,-98.8394,119.651
67.0762,8.63379,-99.3415,120.177
66.8693,9.16382,-98.8824,119.721
67.0432,8.31071,-99.4059,120.189
66.9356,8.7424,-98.6692,119.551
67.2207,7.92163,-99.2042,120.095
67.0688,8.40279,-98.627,119.566
67.2425,7.50371,-98.9068,119.835
67.1368,7.87915,-98.4531,119.425
67.4199,7.21327,-98.7047,119.75
67.3032,7.56371,-98.1276,119.231
67.7007,6.92067,-98.1443,119.43
67.4595,7.21999,-97.8983,119.109
67.6895,6.53044,-97.9115,119.211
67.5722,6.87112,-97.4757,118.805
67.7316,6.26678,-97.3708,118.777
67.6344,6.45454,-97.1293,118.533
67.9454,5.9171,-97.11,118.667
67.9147,6.08063,-96.7305,118.348
68.1935,5.65286,-96.6906,118.454
68.1811,5.78529,-96.3665,118.189
68.3708,5.48906,-96.2946,118.226
68.1722,5.66241,-96.1188,117.976
68.2796,5.40375,-96.0889,118.002
68.2444,5.51797,-95.8294,117.775
68.4506,5.34888,-95.5636,117.671
68.4617,5.40948,-95.4643,117.6
68.5241,5.28897,-95.1963,117.413
68.5537,5.20143,-95.256,117.475
68.7775,5.10117,-94.8443,117.268
68.7652,4.95305,-94.8406,117.252
68.9194,4.97342,-94.3887,116.978
68.8433,4.90891,-94.6163,117.114
68.9554,5.0112,-94.0842,116.755
69.0848,4.87181,-93.9966,116.755
69.0809,5.11504,-93.4441,116.319
69.0706,4.81502,-93.5512,116.386
69.039,4.98,-93.2041,116.096
69.1151,4.67834,-93.3744,116.265
68.9522,5.10219,-92.9857,115.874
69.0562,4.68188,-93.1892,116.081
68.9973,5.17068,-92.4534,115.477
69.2025,4.70737,-92.6666,115.751
